Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
283,140395.59134107878,5.403929417791095e6,0.0,0.0,0.0,0.0,0.0
284,140438.24989829113,5.397718069593263e6,0.0,0.0,0.0,0.0,0.0
285,140480.9084555035,5.396562076863834e6,0.0,0.0,0.0,0.0,0.0
286,140523.56701271585,5.398693575374339e6,0.0,0.0,0.0,0.0,0.0
287,140566.2255699282,5.3983716978569515e6,0.0,0.0,0.0,0.0,0.0
288,140608.88412714057,5.396744471415578e6,0.0,0.0,0.0,0.0,0.0
289,140651.54268435293,5.398898604061648e6,0.0,0.0,0.0,0.0,0.0
290,140694.2012415653,5.4015761447527055e6,0.0,0.0,0.0,0.0,0.0
291,140736.85979877764,5.404253685443763e6,0.0,0.0,0.0,0.0,0.0
292,140779.51835599,5.40693122613482e6,0.0,0.0,0.0,0.0,0.0
293,140822.17691320236,5.409608766825877e6,0.0,0.0,0.0,0.0,0.0
294,140864.83547041472,5.412286307516934e6,0.0,0.0,0.0,0.0,0.0
295,140907.49402762708,5.414963848207992e6,0.0,0.0,0.0,0.0,0.0
296,140950.15258483944,5.417641388899049e6,0.0,0.0,0.0,0.0,0.0
297,140992.8111420518,5.420318929590106e6,0.0,0.0,0.0,0.0,0.0
298,141035.46969926415,5.422996470281163e6,0.0,0.0,0.0,0.0,0.0
299,141078.1282564765,5.42567401097222e6,0.0,0.0,0.0,0.0,0.0
300,141120.78681368887,5.428351551663278e6,0.0,0.0,0.0,0.0,0.0
301,141163.44537090123,5.431029092354335e6,0.0,0.0,0.0,0.0,0.0
302,141206.1039281136,5.433706633045392e6,0.0,0.0,0.0,0.0,0.0
303,141248.76248532595,5.436384173736449e6,0.0,0.0,0.0,0.0,0.0
304,141291.4210425383,5.439061714427507e6,0.0,0.0,0.0,0.0,0.0
305,141334.07959975066,5.441739255118564e6,0.0,0.0,0.0,0.0,0.0
306,141376.73815696302,5.439832290144597e6,0.0,0.0,0.0,0.0,0.0
307,141419.39671417538,5.433620941946765e6,0.0,0.0,0.0,0.0,0.0
308,141462.05527138774,5.429301998835103e6,0.0,0.0,0.0,0.0,0.0
309,141504.7138286001,5.4290427967653675e6,0.0,0.0,0.0,0.0,0.0
310,141547.37238581246,5.431720337456425e6,0.0,0.0,0.0,0.0,0.0
311,141590.03094302482,5.43293959947286e6,0.0,0.0,0.0,0.0,0.0
312,141632.68950023717,5.4320804187028855e6,0.0,0.0,0.0,0.0,0.0
313,141675.34805744953,5.432832591370783e6,0.0,0.0,0.0,0.0,0.0
314,141718.0066146619,5.434531922517332e6,0.0,0.0,0.0,0.0,0.0
315,141760.66517187425,5.4372094632083895e6,0.0,0.0,0.0,0.0,0.0
316,141803.3237290866,5.439887003899447e6,0.0,0.0,0.0,0.0,0.0
317,141845.98228629897,5.442564544590504e6,0.0,0.0,0.0,0.0,0.0
318,141888.64084351133,5.445242085281561e6,0.0,0.0,0.0,0.0,0.0
319,141931.29940072368,5.447919625972618e6,0.0,0.0,0.0,0.0,0.0
320,141973.95795793604,5.450597166663676e6,0.0,0.0,0.0,0.0,0.0
321,142016.6165151484,5.444385818465844e6,0.0,0.0,0.0,0.0,0.0
322,142059.27507236076,5.445620578182342e6,0.0,0.0,0.0,0.0,0.0
323,142101.93362957312,5.447947160722493e6,0.0,0.0,0.0,0.0,0.0
324,142144.59218678548,5.45062470141355e6,0.0,0.0,0.0,0.0,0.0
325,142187.25074399784,5.453302242104608e6,0.0,0.0,0.0,0.0,0.0
326,142229.9093012102,5.455979782795665e6,0.0,0.0,0.0,0.0,0.0
327,142272.56785842255,5.458657323486722e6,0.0,0.0,0.0,0.0,0.0
328,142315.2264156349,5.461334864177779e6,0.0,0.0,0.0,0.0,0.0
329,142357.88497284727,5.4640124048688365e6,0.0,0.0,0.0,0.0,0.0
330,142400.54353005963,5.460920158689548e6,0.0,0.0,0.0,0.0,0.0
331,142443.202087272,5.4547088104917165e6,0.0,0.0,0.0,0.0,0.0
332,142485.86064448435,5.448497462293885e6,0.0,0.0,0.0,0.0,0.0
333,142528.5192016967,5.445288514918941e6,0.0,0.0,0.0,0.0,0.0
334,142571.17775890906,5.446680574113774e6,0.0,0.0,0.0,0.0,0.0
335,142613.83631612142,5.446411064237082e6,0.0,0.0,0.0,0.0,0.0
336,142656.49487333378,5.4435205661049085e6,0.0,0.0,0.0,0.0,0.0
337,142699.15343054614,5.443309385738533e6,0.0,0.0,0.0,0.0,0.0
338,142921.47092456766,5.443871736485189e6,0.0,0.0,0.0,0.0,0.0
339,143143.7884185892,5.445457447844316e6,0.0,0.0,0.0,0.0,0.0
340,143366.1059126107,5.447895249917487e6,0.0,0.0,0.0,0.0,0.0
341,143588.42340663224,5.450333051990657e6,0.0,0.0,0.0,0.0,0.0
342,143810.74090065376,5.450146909651095e6,0.0,0.0,0.0,0.0,0.0
343,144033.0583946753,5.4436958228353765e6,0.0,0.0,0.0,0.0,0.0
344,144255.3758886968,5.437244736019658e6,0.0,0.0,0.0,0.0,0.0
