,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Node1,Node2
8822,SE02-SE03,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-8100.0,NT2040,,,IoSN Lite,Electricity,SE02,SE03
8823,SE03-SE04,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-3600.0,NT2040,,,IoSN Lite,Electricity,SE03,SE04
8824,SK00-UA01,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-400.0,NT2040,,,IoSN Lite,Electricity,SK00,UA01
8825,UK00-UKNI,,Import Capacity,Interconnection,Reference Grid,National Trends,2040,1984,-500.0,NT2040,,,IoSN Lite,Electricity,UK00,UKNI
8826,AL00-GR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,AL00,GR00
8827,AL00-ME00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,AL00,ME00
8828,AL00-MK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-51.87296,NT2040,,,IoSN Lite,Electricity,AL00,MK00
8829,AL00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-191.6565,NT2040,,,IoSN Lite,Electricity,AL00,RS00
8830,AT00-DE00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,AT00,DE00
8831,AT00-HU00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,AT00,HU00
8832,AT00-ITN1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1166.75222,NT2040,,,IoSN Lite,Electricity,AT00,ITN1
8833,AT00-SI00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,AT00,SI00
8834,BA00-HR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,BA00,HR00
8835,BA00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-466.38166,NT2040,,,IoSN Lite,Electricity,BA00,RS00
8836,BE00-DE00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-703.61379,NT2040,,,IoSN Lite,Electricity,BE00,DE00
8837,BE00-FR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,BE00,FR00
8838,BE00-LUG1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,BE00,LUG1
8839,BE00-NL00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,BE00,NL00
8840,BE00-UK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1800.0,NT2040,,,IoSN Lite,Electricity,BE00,UK00
8841,BG00-GR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1138.05174,NT2040,,,IoSN Lite,Electricity,BG00,GR00
8842,BG00-RO00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,BG00,RO00
8843,BG00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,BG00,RS00
8844,BG00-TR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,BG00,TR00
8845,CH00-DE00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,CH00,DE00
8846,CH00-FR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,CH00,FR00
8847,CH00-ITN1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,CH00,ITN1
8848,CY00-GR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1003.49097,NT2040,,,IoSN Lite,Electricity,CY00,GR00
8849,CZ00-DE00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,CZ00,DE00
8850,CZ00-SK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,CZ00,SK00
8851,DE00-DKE1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,DE00,DKE1
8852,DE00-FR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-3600.0,NT2040,,,IoSN Lite,Electricity,DE00,FR00
8853,DE00-NL00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,DE00,NL00
8854,DKE1-DKW1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-307.00967,NT2040,,,IoSN Lite,Electricity,DKE1,DKW1
8855,DKE1-PL00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,DKE1,PL00
8856,DKE1-SE04,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,DKE1,SE04
8857,DKW1-NOS0,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,DKW1,NOS0
8858,EE00-FI00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-802.13491,NT2040,,,IoSN Lite,Electricity,EE00,FI00
8859,EE00-LV00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-705.51094,NT2040,,,IoSN Lite,Electricity,EE00,LV00
8860,ES00-FR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-3600.0,NT2040,,,IoSN Lite,Electricity,ES00,FR00
8861,ES00-PT00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1629.045885,NT2040,,,IoSN Lite,Electricity,ES00,PT00
8862,FI00-NON1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,FI00,NON1
8863,FI00-SE01,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,FI00,SE01
8864,FR00-IE00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,FR00,IE00
8865,FR00-ITN1,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,FR00,ITN1
8866,FR00-UK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-3600.0,NT2040,,,IoSN Lite,Electricity,FR00,UK00
8867,GR00-MK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-255.16698,NT2040,,,IoSN Lite,Electricity,GR00,MK00
8868,GR00-TR00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,GR00,TR00
8869,HR00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,HR00,RS00
8870,HR00-SI00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-367.91003,NT2040,,,IoSN Lite,Electricity,HR00,SI00
8871,HU00-RO00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,HU00,RO00
8872,HU00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,HU00,RS00
8873,HU00-SK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1013.0018,NT2040,,,IoSN Lite,Electricity,HU00,SK00
8874,IE00-UK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-380.168795,NT2040,,,IoSN Lite,Electricity,IE00,UK00
8875,ITCN-ITCS,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-272.57423,NT2040,,,IoSN Lite,Electricity,ITCN,ITCS
8876,ITCN-ITSA,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-141.53646,NT2040,,,IoSN Lite,Electricity,ITCN,ITSA
8877,ITCS-ME00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,ITCS,ME00
8878,ITN1-SI00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-256.81759,NT2040,,,IoSN Lite,Electricity,ITN1,SI00
8879,ITSI-MT00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-107.89614,NT2040,,,IoSN Lite,Electricity,ITSI,MT00
8880,LT00-LV00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-769.83826,NT2040,,,IoSN Lite,Electricity,LT00,LV00
8881,LT00-PL00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-206.0,NT2040,,,IoSN Lite,Electricity,LT00,PL00
8882,MK00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,MK00,RS00
8883,NL00-NOS0,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,NL00,NOS0
8884,NL00-UK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1800.0,NT2040,,,IoSN Lite,Electricity,NL00,UK00
8885,NOM1-SE02,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-536.7348,NT2040,,,IoSN Lite,Electricity,NOM1,SE02
8886,NON1-SE02,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,NON1,SE02
8887,NOS0-SE03,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,NOS0,SE03
8888,NOS0-UK00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-2400.0,NT2040,,,IoSN Lite,Electricity,NOS0,UK00
8889,PL00-SE04,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,PL00,SE04
8890,RO00-RS00,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,RO00,RS00
8891,SE02-SE03,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-1200.0,NT2040,,,IoSN Lite,Electricity,SE02,SE03
8892,UK00-UKNI,,Import Capacity,Interconnection,Expanded Grid,National Trends,2040,1984,-600.0,NT2040,,,IoSN Lite,Electricity,UK00,UKNI
8893,AL00-GR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1846.89334865,NT2040-1982,,,IoSN Lite,Electricity,AL00,GR00
8894,AL00-ME00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,47.2762911,NT2040-1982,,,IoSN Lite,Electricity,AL00,ME00
8895,AL00-MK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2595.37249297,NT2040-1982,,,IoSN Lite,Electricity,AL00,MK00
8896,AL00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,599.60171029,NT2040-1982,,,IoSN Lite,Electricity,AL00,RS00
8897,AT00-CH00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2129.90471296,NT2040-1982,,,IoSN Lite,Electricity,AT00,CH00
8898,AT00-CZ00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,5929.35511677,NT2040-1982,,,IoSN Lite,Electricity,AT00,CZ00
8899,AT00-DE00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,7553.47495828,NT2040-1982,,,IoSN Lite,Electricity,AT00,DE00
8900,AT00-HU00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,5726.79825076,NT2040-1982,,,IoSN Lite,Electricity,AT00,HU00
8901,AT00-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3582.28296509,NT2040-1982,,,IoSN Lite,Electricity,AT00,ITN1
8902,AT00-SI00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,5600.38436925,NT2040-1982,,,IoSN Lite,Electricity,AT00,SI00
8903,BA00-HR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,589.21033429,NT2040-1982,,,IoSN Lite,Electricity,BA00,HR00
8904,BA00-ME00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,859.26554379,NT2040-1982,,,IoSN Lite,Electricity,BA00,ME00
8905,BA00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1237.51532058,NT2040-1982,,,IoSN Lite,Electricity,BA00,RS00
8906,BE00-DE00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3784.30283406,NT2040-1982,,,IoSN Lite,Electricity,BE00,DE00
8907,BE00-FR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3400.65600035,NT2040-1982,,,IoSN Lite,Electricity,BE00,FR00
8908,BE00-LUB1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,528.89936335,NT2040-1982,,,IoSN Lite,Electricity,BE00,LUB1
8909,BE00-LUG1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1226.04645998,NT2040-1982,,,IoSN Lite,Electricity,BE00,LUG1
8910,BE00-NL00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3774.47870949,NT2040-1982,,,IoSN Lite,Electricity,BE00,NL00
8911,BE00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,731.0982822000001,NT2040-1982,,,IoSN Lite,Electricity,BE00,UK00
8912,BG00-GR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,6665.56529855,NT2040-1982,,,IoSN Lite,Electricity,BG00,GR00
8913,BG00-MK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,290.31666349,NT2040-1982,,,IoSN Lite,Electricity,BG00,MK00
8914,BG00-RO00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,68.06740762,NT2040-1982,,,IoSN Lite,Electricity,BG00,RO00
8915,BG00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,105.72964718,NT2040-1982,,,IoSN Lite,Electricity,BG00,RS00
8916,BG00-TR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,7861.5,NT2040-1982,,,IoSN Lite,Electricity,BG00,TR00
8917,CH00-DE00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,8781.61366446,NT2040-1982,,,IoSN Lite,Electricity,CH00,DE00
8918,CH00-FR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,215.98621421,NT2040-1982,,,IoSN Lite,Electricity,CH00,FR00
8919,CH00-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,21742.22704227,NT2040-1982,,,IoSN Lite,Electricity,CH00,ITN1
8920,CZ00-DE00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,53.74801487,NT2040-1982,,,IoSN Lite,Electricity,CZ00,DE00
8922,CZ00-SK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,4955.07356044,NT2040-1982,,,IoSN Lite,Electricity,CZ00,SK00
8923,DE00-DEKF,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,124.68755269,NT2040-1982,,,IoSN Lite,Electricity,DE00,DEKF
8924,DE00-DKE1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1437.62861181,NT2040-1982,,,IoSN Lite,Electricity,DE00,DKE1
8925,DE00-DKW1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2275.92679621,NT2040-1982,,,IoSN Lite,Electricity,DE00,DKW1
8926,DE00-FR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,5155.44137416,NT2040-1982,,,IoSN Lite,Electricity,DE00,FR00
8927,DE00-LUG1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2134.21858436,NT2040-1982,,,IoSN Lite,Electricity,DE00,LUG1
8928,DE00-LUV1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1300.23308376,NT2040-1982,,,IoSN Lite,Electricity,DE00,LUV1
8929,DE00-NL00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1695.330391,NT2040-1982,,,IoSN Lite,Electricity,DE00,NL00
8930,DE00-NOS0,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3607.6913097,NT2040-1982,,,IoSN Lite,Electricity,DE00,NOS0
8932,DE00-SE04,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1652.79283265,NT2040-1982,,,IoSN Lite,Electricity,DE00,SE04
8933,DE00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1745.18260467,NT2040-1982,,,IoSN Lite,Electricity,DE00,UK00
8934,DEKF-DKKF,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,490.66951472,NT2040-1982,,,IoSN Lite,Electricity,DEKF,DKKF
8935,DKE1-DKKF,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,60.29274553,NT2040-1982,,,IoSN Lite,Electricity,DKE1,DKKF
8936,DKE1-DKW1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,721.66278492,NT2040-1982,,,IoSN Lite,Electricity,DKE1,DKW1
8937,DKE1-SE04,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2214.89740271,NT2040-1982,,,IoSN Lite,Electricity,DKE1,SE04
8938,DKW1-NL00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1606.24356541,NT2040-1982,,,IoSN Lite,Electricity,DKW1,NL00
8939,DKW1-NOS0,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,4802.277361500001,NT2040-1982,,,IoSN Lite,Electricity,DKW1,NOS0
8940,DKW1-SE03,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2234.6948597,NT2040-1982,,,IoSN Lite,Electricity,DKW1,SE03
8941,DKW1-UK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2276.37044502,NT2040-1982,,,IoSN Lite,Electricity,DKW1,UK00
8942,EE00-FI00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1093.44348781,NT2040-1982,,,IoSN Lite,Electricity,EE00,FI00
8943,EE00-LV00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,4916.89096017,NT2040-1982,,,IoSN Lite,Electricity,EE00,LV00
8944,ES00-FR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,18842.20086578,NT2040-1982,,,IoSN Lite,Electricity,ES00,FR00
8945,ES00-PT00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2994.04680955,NT2040-1982,,,IoSN Lite,Electricity,ES00,PT00
8946,FI00-SE01,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,836.34899263,NT2040-1982,,,IoSN Lite,Electricity,FI00,SE01
8947,FI00-SE03,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,6498.75852962,NT2040-1982,,,IoSN Lite,Electricity,FI00,SE03
8948,FR00-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,33353.58585164,NT2040-1982,,,IoSN Lite,Electricity,FR00,ITN1
8949,FR00-LUF1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,888.62818349,NT2040-1982,,,IoSN Lite,Electricity,FR00,LUF1
8950,FR00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,8030.76218247,NT2040-1982,,,IoSN Lite,Electricity,FR00,UK00
8952,GR00-GR03,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,560.82422806,NT2040-1982,,,IoSN Lite,Electricity,GR00,GR03
8953,GR00-ITS1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,94.62424974,NT2040-1982,,,IoSN Lite,Electricity,GR00,ITS1
8954,GR00-MK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,286.99890289,NT2040-1982,,,IoSN Lite,Electricity,GR00,MK00
8955,GR00-TR00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,5763.40674053,NT2040-1982,,,IoSN Lite,Electricity,GR00,TR00
8956,HR00-HU00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2427.84685797,NT2040-1982,,,IoSN Lite,Electricity,HR00,HU00
8957,HR00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3036.71044582,NT2040-1982,,,IoSN Lite,Electricity,HR00,RS00
8958,HR00-SI00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1053.40975995,NT2040-1982,,,IoSN Lite,Electricity,HR00,SI00
8959,HU00-RO00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3198.98130153,NT2040-1982,,,IoSN Lite,Electricity,HU00,RO00
8960,HU00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3516.84230657,NT2040-1982,,,IoSN Lite,Electricity,HU00,RS00
8961,HU00-SI00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,38.39368438,NT2040-1982,,,IoSN Lite,Electricity,HU00,SI00
8962,HU00-SK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1587.70168164,NT2040-1982,,,IoSN Lite,Electricity,HU00,SK00
8963,HU00-UA01,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3148.98135379,NT2040-1982,,,IoSN Lite,Electricity,HU00,UA01
8964,IE00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1892.78858842,NT2040-1982,,,IoSN Lite,Electricity,IE00,UK00
8965,IE00-UKNI,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,535.13571322,NT2040-1982,,,IoSN Lite,Electricity,IE00,UKNI
8967,ITCN-ITCS,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,2312.85267476,NT2040-1982,,,IoSN Lite,Electricity,ITCN,ITCS
8968,ITCN-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,4197.60193329,NT2040-1982,,,IoSN Lite,Electricity,ITCN,ITN1
8970,ITCS-ITS1,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,4.37541863,NT2040-1982,,,IoSN Lite,Electricity,ITCS,ITS1
8971,ITCS-ITSA,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1947.46168231,NT2040-1982,,,IoSN Lite,Electricity,ITCS,ITSA
8972,ITCS-ME00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,3540.00448135,NT2040-1982,,,IoSN Lite,Electricity,ITCS,ME00
8973,ITN1-SI00,,Flow,Interconnection,Reference Grid,National Trends,2040,1982,1533.59957066,NT2040-1982,,,IoSN Lite,Electricity,ITN1,SI00
