,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note,Super_type
6651,LT00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,139.0,DE2030,,,IoSN Lite,Electricity,,Flat
6652,LUG1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,34.285713200000004,DE2030,,,IoSN Lite,Electricity,,Flat
6653,NL00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,3770.0,DE2030,,,IoSN Lite,Electricity,,Flat
6654,NOM1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,20.0,DE2030,,,IoSN Lite,Electricity,,Flat
6655,NON1,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,195.0,DE2030,,,IoSN Lite,Electricity,,Flat
6656,NOS0,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,50.0,DE2030,,,IoSN Lite,Electricity,,Flat
6657,PL00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,6818.0,DE2030,,,IoSN Lite,Electricity,,Flat
6658,PT00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,776.0,DE2030,,,IoSN Lite,Electricity,,Flat
6659,SI00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,158.0,DE2030,,,IoSN Lite,Electricity,,Flat
6660,SK00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,149.0375214,DE2030,,,IoSN Lite,Electricity,,Flat
6661,TR00,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,2000.0,DE2030,,,IoSN Lite,Electricity,,Flat
6662,UKNI,Other Non RES,Capacity,Electricity Market,,Distributed Energy,2030,1982,9.0,DE2030,,,IoSN Lite,Electricity,,Flat
6663,BE00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,4300.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6664,DE00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,17000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6665,DEKF,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,340.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6666,DKE1,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,1118.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6667,DKKF,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,600.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6668,DKW1,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,3065.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6669,FI00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,46.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6670,FR00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,3000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6671,IE00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,1030.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6672,ITS1,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,300.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6673,ITSI,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,300.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6674,LT00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,500.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6675,LV00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,130.4554455,DE2030,,,IoSN Lite,Electricity,,Intermittent
6676,NL00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,6720.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6677,PL00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,900.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6678,PT00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,150.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6679,SE03,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,250.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6680,SE04,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,100.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6681,UK00,w_off,Capacity,Electricity Market,,Distributed Energy,2030,1982,17635.3,DE2030,,,IoSN Lite,Electricity,,Intermittent
6682,AL00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,80.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6683,AT00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,10000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6684,BA00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1080.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6685,BE00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,5930.098135,DE2030,,,IoSN Lite,Electricity,,Intermittent
6686,BG00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3328.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6687,CH00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1252.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6688,CY00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,351.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6689,CZ00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6690,DE00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,95501.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6691,DKE1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1150.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6692,DKW1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,4329.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6693,EE00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,872.6492168,DE2030,,,IoSN Lite,Electricity,,Intermittent
6694,ES00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,44704.0,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Intermittent
6695,FI00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,7500.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6696,FR00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,44000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6697,FR15,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,111.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6698,GR00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,9332.675109,DE2030,,,IoSN Lite,Electricity,,Intermittent
6699,GR03,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,372.1091463,DE2030,,,IoSN Lite,Electricity,,Intermittent
6700,HR00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6701,HU00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6702,IE00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,8200.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6703,ITCN,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,246.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6704,ITCS,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3680.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6705,ITN1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,272.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6706,ITS1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,8992.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6707,ITSA,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2222.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6708,ITSI,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3636.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6709,LT00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6710,LUG1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,350.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6711,LV00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1140.264026,DE2030,,,IoSN Lite,Electricity,,Intermittent
6712,ME00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1168.3,DE2030,,,IoSN Lite,Electricity,,Intermittent
6713,MK00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,180.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6714,MT00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,10.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6715,NL00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,8300.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6716,NOM1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2262.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6717,NON1,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2320.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6718,NOS0,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3566.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6719,PL00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,11280.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6720,PT00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,10851.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6721,RO00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,5160.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6722,RS00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3071.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6723,SE01,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3148.834,DE2030,,,IoSN Lite,Electricity,,Intermittent
6724,SE02,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,6211.098000000001,DE2030,,,IoSN Lite,Electricity,,Intermittent
6725,SE03,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,5172.413,DE2030,,,IoSN Lite,Electricity,,Intermittent
6726,SE04,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,3273.409,DE2030,,,IoSN Lite,Electricity,,Intermittent
6727,SI00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,1020.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6728,SK00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,274.50099,DE2030,,,IoSN Lite,Electricity,,Intermittent
6729,TR00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,19000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6730,UA01,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,200.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6731,UK00,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,23439.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6732,UKNI,w_on,Capacity,Electricity Market,,Distributed Energy,2030,1982,2012.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6733,AL00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,100.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6734,AT00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,15000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6735,BA00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,240.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6736,BE00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,13919.78225,DE2030,,,IoSN Lite,Electricity,,Intermittent
6737,BG00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,5188.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6738,CH00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,11000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6739,CY00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,905.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6740,CZ00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,10500.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6741,DE00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,109875.9258,DE2030,,,IoSN Lite,Electricity,,Intermittent
6742,DKE1,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,1424.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6743,DKW1,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,3322.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6744,EE00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,510.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6745,ES00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,44099.16739,DE2030,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands,Intermittent
6746,FI00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,794.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6747,FR00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,42212.0145,DE2030,,,IoSN Lite,Electricity,,Intermittent
6748,FR15,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,420.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6749,GR00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,12730.70936,DE2030,,,IoSN Lite,Electricity,,Intermittent
6750,GR03,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,359.1586673,DE2030,,,IoSN Lite,Electricity,,Intermittent
6751,HR00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,1200.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6752,HU00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,9900.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6753,IE00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,3000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6754,ITCN,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,6184.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6755,ITCS,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,6971.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6756,ITN1,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,23335.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6757,ITS1,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,7153.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6758,ITSA,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,2192.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6759,ITSI,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,3494.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6760,LT00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,400.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6761,LUG1,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,250.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6762,LV00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,255.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6763,ME00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,270.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6764,MK00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,60.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6765,MT00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,335.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6766,NL00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,15460.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6767,NOS0,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,2000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6768,PL00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,12192.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6769,PT00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,10010.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6770,RO00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,3720.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6771,RS00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,360.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6772,SE02,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,120.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6773,SE03,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,3047.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6774,SE04,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,1343.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6775,SI00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,1753.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6776,SK00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,1698.40826,DE2030,,,IoSN Lite,Electricity,,Intermittent
6777,TR00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,17000.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6778,UK00,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,34732.222,DE2030,,,IoSN Lite,Electricity,,Intermittent
6779,UKNI,PV,Capacity,Electricity Market,,Distributed Energy,2030,1982,687.0,DE2030,,,IoSN Lite,Electricity,,Intermittent
6788,AL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,200.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6789,AT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,53.64332604,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6790,BE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,3099.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6791,CY00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,380.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6792,DE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,6858.099990600001,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6793,FR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,414.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6794,GR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,810.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6795,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,400.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6796,ITCN,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,999.9999999,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6797,ITCS,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,2089.9999998,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6798,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,6334.5,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6799,ITS1,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,8323.438018699999,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6800,LV00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,850.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6801,MK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,276.800003,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6802,PL00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,5001.0000003,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6803,RO00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,1499.25,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6804,RS00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,182.90000154,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6805,SI00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,139.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6806,TR00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,11565.3850242,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6807,UK00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,19324.9999999,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6808,UKNI,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,400.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6809,AT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,308.73148725,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6810,CZ00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,66.90000153,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6811,DE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,3646.28800256,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6812,IE00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,432.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6813,ITCN,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,427.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6814,ITN1,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,558.5000001,DE2030,,,IoSN Lite,Electricity,,Dispatchable
6815,MT00,CCGT,Capacity,Electricity Market,,Distributed Energy,2030,1982,205.0,DE2030,,,IoSN Lite,Electricity,,Dispatchable
