,Node,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector,Note
5722,IE00,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,1865.76,GA2040-1984,,,IoSN Lite,Electricity,
5723,ITCS,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,989.82,GA2040-1984,,,IoSN Lite,Electricity,
5724,ITCS,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,843.18,GA2040-1984,,,IoSN Lite,Electricity,
5725,ITN1,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1733.94,GA2040-1984,,,IoSN Lite,Electricity,
5726,ITN1,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,1477.06,GA2040-1984,,,IoSN Lite,Electricity,
5727,ITSI,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1037.88,GA2040-1984,,,IoSN Lite,Electricity,
5728,ITSI,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,884.1199999999999,GA2040-1984,,,IoSN Lite,Electricity,
5729,LT00,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,383.4,GA2040-1984,,,IoSN Lite,Electricity,
5730,LT00,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,326.6,GA2040-1984,,,IoSN Lite,Electricity,
5731,NL00,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1467.72,GA2040-1984,,,IoSN Lite,Electricity,
5732,NL00,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,1250.28,GA2040-1984,,,IoSN Lite,Electricity,
5733,PT00,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,37.26000000000001,GA2040-1984,,,IoSN Lite,Electricity,
5734,PT00,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,31.74,GA2040-1984,,,IoSN Lite,Electricity,
5735,UK00,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,15.66,GA2040-1984,,,IoSN Lite,Electricity,
5736,UK00,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,13.34,GA2040-1984,,,IoSN Lite,Electricity,
5737,UKNI,Gas CCGT present 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1256.04,GA2040-1984,,,IoSN Lite,Electricity,
5738,UKNI,Gas CCGT present 2,Generation,Electricity Market,,Global Ambition,2040,1984,1069.96,GA2040-1984,,,IoSN Lite,Electricity,
5739,AL00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,7438.0,GA2040-1984,,,IoSN Lite,Electricity,
5740,AT00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1785.0,GA2040-1984,,,IoSN Lite,Electricity,
5741,BA00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1983.0,GA2040-1984,,,IoSN Lite,Electricity,
5742,BG00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,2770.0,GA2040-1984,,,IoSN Lite,Electricity,
5743,CH00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,18158.0,GA2040-1984,,,IoSN Lite,Electricity,
5744,CZ00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,758.0,GA2040-1984,,,IoSN Lite,Electricity,
5745,DE00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1264.0,GA2040-1984,,,IoSN Lite,Electricity,
5746,ES00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,18019.0,GA2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
5747,FI00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,14210.0,GA2040-1984,,,IoSN Lite,Electricity,
5748,FR00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,17282.0,GA2040-1984,,,IoSN Lite,Electricity,
5749,FR15,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,478.0,GA2040-1984,,,IoSN Lite,Electricity,
5750,GR00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,3963.0,GA2040-1984,,,IoSN Lite,Electricity,
5751,HR00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,4806.0,GA2040-1984,,,IoSN Lite,Electricity,
5752,ITCN,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1207.0,GA2040-1984,,,IoSN Lite,Electricity,
5753,ITCS,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1334.0,GA2040-1984,,,IoSN Lite,Electricity,
5754,ITN1,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,15486.0,GA2040-1984,,,IoSN Lite,Electricity,
5755,ITS1,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1237.0,GA2040-1984,,,IoSN Lite,Electricity,
5756,ITSA,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,235.0,GA2040-1984,,,IoSN Lite,Electricity,
5757,ITSI,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,140.0,GA2040-1984,,,IoSN Lite,Electricity,
5758,ME00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,2398.0,GA2040-1984,,,IoSN Lite,Electricity,
5759,MK00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,2093.0,GA2040-1984,,,IoSN Lite,Electricity,
5760,PL00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,204.0,GA2040-1984,,,IoSN Lite,Electricity,
5761,PT00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,8584.0,GA2040-1984,,,IoSN Lite,Electricity,
5762,RO00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,4856.0,GA2040-1984,,,IoSN Lite,Electricity,
5763,RS00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,934.0,GA2040-1984,,,IoSN Lite,Electricity,
5764,SE01,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,20916.0,GA2040-1984,,,IoSN Lite,Electricity,
5765,SE02,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,40290.0,GA2040-1984,,,IoSN Lite,Electricity,
5766,SE03,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,10735.0,GA2040-1984,,,IoSN Lite,Electricity,
5767,SE04,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,1414.0,GA2040-1984,,,IoSN Lite,Electricity,
5768,TR00,Reservoir,Generation,Electricity Market,,Global Ambition,2040,1984,47662.0,GA2040-1984,,,IoSN Lite,Electricity,
5769,AL00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,889.0,GA2040-1984,,,IoSN Lite,Electricity,
5770,AT00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,29641.0,GA2040-1984,,,IoSN Lite,Electricity,
5771,BA00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,3093.0,GA2040-1984,,,IoSN Lite,Electricity,
5772,BE00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,419.0,GA2040-1984,,,IoSN Lite,Electricity,
5773,BG00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,893.0,GA2040-1984,,,IoSN Lite,Electricity,
5774,CH00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,16455.0,GA2040-1984,,,IoSN Lite,Electricity,
5775,CZ00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,747.0,GA2040-1984,,,IoSN Lite,Electricity,
5776,DE00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,12588.0,GA2040-1984,,,IoSN Lite,Electricity,
5777,ES00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,5634.0,GA2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
5778,FR00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,43909.0,GA2040-1984,,,IoSN Lite,Electricity,
5779,FR15,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,69.0,GA2040-1984,,,IoSN Lite,Electricity,
5780,GR00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,817.0,GA2040-1984,,,IoSN Lite,Electricity,
5781,HR00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,1885.0,GA2040-1984,,,IoSN Lite,Electricity,
5782,HU00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,215.0,GA2040-1984,,,IoSN Lite,Electricity,
5783,IE00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,551.0,GA2040-1984,,,IoSN Lite,Electricity,
5784,ITCN,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,891.0,GA2040-1984,,,IoSN Lite,Electricity,
5785,ITCS,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,1901.0,GA2040-1984,,,IoSN Lite,Electricity,
5786,ITN1,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,17255.0,GA2040-1984,,,IoSN Lite,Electricity,
5787,ITS1,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,244.0,GA2040-1984,,,IoSN Lite,Electricity,
5788,ITSA,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,94.0,GA2040-1984,,,IoSN Lite,Electricity,
5789,ITSI,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,68.0,GA2040-1984,,,IoSN Lite,Electricity,
5790,LT00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,421.0,GA2040-1984,,,IoSN Lite,Electricity,
5791,LUG1,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,146.0,GA2040-1984,,,IoSN Lite,Electricity,
5792,LV00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,1925.0,GA2040-1984,,,IoSN Lite,Electricity,
5793,ME00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,283.0,GA2040-1984,,,IoSN Lite,Electricity,
5794,MK00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,209.0,GA2040-1984,,,IoSN Lite,Electricity,
5795,NL00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,102.0,GA2040-1984,,,IoSN Lite,Electricity,
5796,PL00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,984.0,GA2040-1984,,,IoSN Lite,Electricity,
5797,PT00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,2513.0,GA2040-1984,,,IoSN Lite,Electricity,
5798,RO00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,13216.0,GA2040-1984,,,IoSN Lite,Electricity,
5799,RS00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,6734.0,GA2040-1984,,,IoSN Lite,Electricity,
5800,SI00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,4494.0,GA2040-1984,,,IoSN Lite,Electricity,
5801,SK00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,3769.0,GA2040-1984,,,IoSN Lite,Electricity,
5802,TR00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,19954.0,GA2040-1984,,,IoSN Lite,Electricity,
5803,UK00,Run-of-River,Generation,Electricity Market,,Global Ambition,2040,1984,3849.0,GA2040-1984,,,IoSN Lite,Electricity,
5804,BG00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,95.58000000000001,GA2040-1984,,,IoSN Lite,Electricity,
5805,BG00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,81.41999999999999,GA2040-1984,,,IoSN Lite,Electricity,
5806,DE00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,2635.2,GA2040-1984,,,IoSN Lite,Electricity,
5807,DE00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,2244.8,GA2040-1984,,,IoSN Lite,Electricity,
5808,FR15,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,14.58,GA2040-1984,,,IoSN Lite,Electricity,
5809,FR15,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,12.42,GA2040-1984,,,IoSN Lite,Electricity,
5810,MT00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,3.78,GA2040-1984,,,IoSN Lite,Electricity,
5811,MT00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,3.22,GA2040-1984,,,IoSN Lite,Electricity,
5812,RO00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,927.72,GA2040-1984,,,IoSN Lite,Electricity,
5813,RO00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,790.28,GA2040-1984,,,IoSN Lite,Electricity,
5814,SK00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,41.58000000000001,GA2040-1984,,,IoSN Lite,Electricity,
5815,SK00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,35.41999999999999,GA2040-1984,,,IoSN Lite,Electricity,
5816,TR00,Gas conventional old 1 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1092.96,GA2040-1984,,,IoSN Lite,Electricity,
5817,TR00,Gas conventional old 1,Generation,Electricity Market,,Global Ambition,2040,1984,931.04,GA2040-1984,,,IoSN Lite,Electricity,
5818,BE00,Gas conventional old 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,3582.9,GA2040-1984,,,IoSN Lite,Electricity,
5819,BE00,Gas conventional old 2,Generation,Electricity Market,,Global Ambition,2040,1984,3052.1,GA2040-1984,,,IoSN Lite,Electricity,
5820,DE00,Gas conventional old 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,1938.06,GA2040-1984,,,IoSN Lite,Electricity,
5821,DE00,Gas conventional old 2,Generation,Electricity Market,,Global Ambition,2040,1984,1650.94,GA2040-1984,,,IoSN Lite,Electricity,
5822,SK00,Gas conventional old 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,85.32000000000001,GA2040-1984,,,IoSN Lite,Electricity,
5823,SK00,Gas conventional old 2,Generation,Electricity Market,,Global Ambition,2040,1984,72.67999999999999,GA2040-1984,,,IoSN Lite,Electricity,
5824,TR00,Gas conventional old 2 Green,Generation,Electricity Market,,Global Ambition,2040,1984,929.8800000000001,GA2040-1984,,,IoSN Lite,Electricity,
5825,TR00,Gas conventional old 2,Generation,Electricity Market,,Global Ambition,2040,1984,792.1199999999999,GA2040-1984,,,IoSN Lite,Electricity,
5826,AT00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,242.0,GA2040-1984,,,IoSN Lite,Electricity,
5827,BE00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,1271.0,GA2040-1984,,,IoSN Lite,Electricity,
5828,BG00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,1472.0,GA2040-1984,,,IoSN Lite,Electricity,
5829,CH00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,6552.0,GA2040-1984,,,IoSN Lite,Electricity,
5830,CZ00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,588.0,GA2040-1984,,,IoSN Lite,Electricity,
5831,DE00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,19085.0,GA2040-1984,,,IoSN Lite,Electricity,
5832,ES00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,16797.0,GA2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
5833,FR00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,2074.0,GA2040-1984,,,IoSN Lite,Electricity,
5834,IE00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,564.0,GA2040-1984,,,IoSN Lite,Electricity,
5835,ITCS,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,3175.0,GA2040-1984,,,IoSN Lite,Electricity,
5836,ITN1,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,4495.0,GA2040-1984,,,IoSN Lite,Electricity,
5837,ITS1,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,3487.0,GA2040-1984,,,IoSN Lite,Electricity,
5838,ITSA,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,1459.0,GA2040-1984,,,IoSN Lite,Electricity,
5839,ITSI,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,2064.0,GA2040-1984,,,IoSN Lite,Electricity,
5840,LT00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,866.0,GA2040-1984,,,IoSN Lite,Electricity,
5841,LUV1,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,800.0,GA2040-1984,,,IoSN Lite,Electricity,
5842,PL00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,1226.0,GA2040-1984,,,IoSN Lite,Electricity,
5843,PT00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,1067.0,GA2040-1984,,,IoSN Lite,Electricity,
5844,SK00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,668.0,GA2040-1984,,,IoSN Lite,Electricity,
5845,UK00,PS Closed,Generation,Electricity Market,,Global Ambition,2040,1984,5430.0,GA2040-1984,,,IoSN Lite,Electricity,
5846,AT00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,14209.0,GA2040-1984,,,IoSN Lite,Electricity,
5847,BA00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,773.0,GA2040-1984,,,IoSN Lite,Electricity,
5848,BG00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,895.0,GA2040-1984,,,IoSN Lite,Electricity,
5849,CZ00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,477.0,GA2040-1984,,,IoSN Lite,Electricity,
5850,DE00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,3886.0,GA2040-1984,,,IoSN Lite,Electricity,
5851,ES00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,6914.0,GA2040-1984,,,IoSN Lite,Electricity,Generation in Spain excludes Balearic islands
5852,FR00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,3373.0,GA2040-1984,,,IoSN Lite,Electricity,
5853,GR00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,2611.0,GA2040-1984,,,IoSN Lite,Electricity,
5854,HR00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,2017.0,GA2040-1984,,,IoSN Lite,Electricity,
5855,ITCS,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,1729.0,GA2040-1984,,,IoSN Lite,Electricity,
5856,ITN1,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,4818.0,GA2040-1984,,,IoSN Lite,Electricity,
5857,ITSA,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,680.0,GA2040-1984,,,IoSN Lite,Electricity,
5858,ITSI,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,210.0,GA2040-1984,,,IoSN Lite,Electricity,
5859,NOM1,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,20179.0,GA2040-1984,,,IoSN Lite,Electricity,
5860,NON1,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,26650.0,GA2040-1984,,,IoSN Lite,Electricity,
5861,NOS0,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,94090.0,GA2040-1984,,,IoSN Lite,Electricity,
5862,PL00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,279.0,GA2040-1984,,,IoSN Lite,Electricity,
5863,PT00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,9007.0,GA2040-1984,,,IoSN Lite,Electricity,
5864,RO00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,2045.0,GA2040-1984,,,IoSN Lite,Electricity,
5865,RS00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,2194.0,GA2040-1984,,,IoSN Lite,Electricity,
5866,SI00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,909.0,GA2040-1984,,,IoSN Lite,Electricity,
5867,SK00,PS Open,Generation,Electricity Market,,Global Ambition,2040,1984,498.0,GA2040-1984,,,IoSN Lite,Electricity,
5868,CZ00,Lignite new,Generation,Electricity Market,,Global Ambition,2040,1984,139.0,GA2040-1984,,,IoSN Lite,Electricity,
5869,PL00,Lignite new,Generation,Electricity Market,,Global Ambition,2040,1984,2078.0,GA2040-1984,,,IoSN Lite,Electricity,
5870,RS00,Lignite new,Generation,Electricity Market,,Global Ambition,2040,1984,3782.0,GA2040-1984,,,IoSN Lite,Electricity,
5871,TR00,Lignite new,Generation,Electricity Market,,Global Ambition,2040,1984,49858.0,GA2040-1984,,,IoSN Lite,Electricity,
5872,BG00,Lignite old 1,Generation,Electricity Market,,Global Ambition,2040,1984,1234.0,GA2040-1984,,,IoSN Lite,Electricity,
5873,PL00,Lignite old 1,Generation,Electricity Market,,Global Ambition,2040,1984,853.0,GA2040-1984,,,IoSN Lite,Electricity,
5874,RO00,Lignite old 1,Generation,Electricity Market,,Global Ambition,2040,1984,2302.0,GA2040-1984,,,IoSN Lite,Electricity,
5875,TR00,Lignite old 1,Generation,Electricity Market,,Global Ambition,2040,1984,33324.0,GA2040-1984,,,IoSN Lite,Electricity,
5876,RS00,Lignite old 2,Generation,Electricity Market,,Global Ambition,2040,1984,20887.0,GA2040-1984,,,IoSN Lite,Electricity,
